211, -360, 41
-148, -539, -192
-237, -247, -161
-353, 16, -477
-353, 16, -477
-456, 56, -552
-623, -13, -572
-711, 49, -218
-661, 359, 232
-513, 722, 515
-501, 865, 966
-450, 915, 1720
-450, 915, 1720
-322, 821, 1998
-156, 919, 1998
-60, 953, 1998
-101, 591, 1998
-138, 487, 1998
-164, 743, 1998
-242, 1055, 1998
-302, 1324, 1998
-292, 1547, 1719
-220, 1704, 893
-105, 1782, -26
116, 1631, -801
116, 1631, -801
197, 1113, -1067
241, 675, -1077
307, 412, -1064
334, 111, -1048
-,-,-
209, -419, 106
165, -666, -136
83, -534, -305
-1, -354, -255
-16, -153, -376
-37, 49, -249
-37, 49, -249
-149, 74, -155
-307, 77, -234
-394, 354, -157
-430, 738, 108
-522, 870, 438
-663, 821, 1077
-707, 714, 1857
-707, 714, 1857
-517, 556, 1998
-371, 231, 1998
-379, 80, 1998
-422, -67, 1998
-478, -314, 1998
-500, -50, 1998
-519, 509, 1998
-443, 1085, 1998
-267, 1389, 1841
-136, 1497, 1253
29, 1620, 727
293, 1837, 239
293, 1837, 239
371, 1702, -379
303, 1159, -1101
333, 664, -1190
457, 501, -861
498, 293, -626
-,-,-
47, -453, 593
230, -675, 206
16, -572, -289
-49, -256, -359
-179, -96, -228
-325, -79, -234
-407, 50, -462
-407, 50, -462
-476, 183, -435
-590, 189, -45
-630, 234, 223
-554, 450, 481
-439, 710, 595
-411, 810, 1017
-126, 966, 1813
198, 999, 1998
198, 999, 1998
442, 1092, 1998
456, 911, 1998
267, 352, 1998
113, -30, 1998
76, 68, 1998
46, 424, 1998
46, 424, 1998
19, 833, 1998
-7, 1122, 1886
-100, 1122, 1251
48, 1322, 571
221, 1509, 23
221, 1509, 23
303, 1358, -536
363, 1003, -860
278, 567, -978
-,-,-
278, -447, 403
534, -361, 475
315, -528, 462
191, -795, 186
112, -653, -25
165, -423, 7
69, -402, 134
69, -402, 134
-41, -388, 113
-189, -282, -154
-250, -28, -430
-311, 172, -280
-357, 343, -32
-405, 528, 134
-473, 557, 410
-473, 557, 410
-400, 712, 851
-270, 804, 1588
-85, 831, 1998
33, 719, 1998
190, 864, 1998
347, 1142, 1998
347, 1142, 1998
282, 1215, 1998
180, 1074, 1998
51, 1050, 1998
7, 1340, 1998
-110, 1451, 1885
-287, 1338, 1011
-245, 1321, 85
-16, 1444, -692
257, 1490, -1289
422, 1230, -1458
386, 728, -1192
386, 728, -1192
-,-,-
-222, -707, 492
-130, -719, 268
-168, -722, -274
-153, -627, -276
-170, -450, -122
-174, -243, -121
-226, -139, -118
-286, 1, -225
-361, 175, -167
-429, 425, -73
-477, 658, 111
-416, 804, 377
-416, 804, 377
-510, 806, 852
-532, 753, 1792
-303, 704, 1998
-54, 665, 1998
-15, 716, 1998
83, 872, 1998
167, 955, 1998
167, 955, 1998
35, 1058, 1998
-164, 1070, 1998
-393, 1053, 1998
-594, 1163, 1994
-725, 1270, 1550
-606, 1607, 558
-28, 1979, -404
293, 1711, -752
466, 1338, -856
562, 969, -818
559, 548, -688
559, 548, -688
612, 353, -676
633, 176, -543
576, -129, -263
-,-,-
301, -202, 206
224, -306, -27
224, -306, -27
-31, -421, -338
-170, -248, -512
-188, 32, -229
-278, 160, 2
-418, 189, 16
-567, 271, 125
-567, 271, 125
-648, 456, 269
-613, 674, 780
-561, 638, 1615
-462, 548, 1998
-308, 429, 1998
-110, 544, 1998
-56, 587, 1998
-106, 451, 1998
-194, 262, 1998
-194, 262, 1998
-300, 277, 1998
-316, 508, 1998
-330, 744, 1998
-368, 921, 1730
-332, 893, 952
-143, 1093, 0
288, 1259, -514
404, 928, -418
404, 928, -418
404, 653, -529
621, 834, -747
755, 856, -635
648, 486, -566
-,-,-
299, -584, 362
86, -648, 285
31, -641, 214
11, -502, 140
11, -502, 140
-46, -317, -81
-151, -252, -158
-262, -223, -76
-390, -213, -90
-474, -112, -78
-447, 99, 93
-449, 278, 238
-449, 278, 238
-427, 467, 473
-289, 627, 904
-225, 583, 1446
-112, 602, 1970
124, 651, 1998
237, 625, 1998
259, 624, 1998
259, 624, 1998
164, 384, 1998
102, 277, 1998
-25, 230, 1998
-207, 314, 1998
-309, 630, 1998
-257, 1088, 1946
-273, 1244, 1329
-117, 1458, 340
215, 1518, -367
215, 1518, -367
313, 1077, -531
339, 727, -598
403, 475, -581
432, 252, -325
493, 147, -375
-,-,-
261, -523, 200
276, -677, 48
123, -512, -341
61, -512, -385
61, -213, -385
-64, -51, -374
-191, 51, -364
-369, 172, -145
-581, 305, -25
-831, 506, 105
-750, 1077, 491
-585, 1394, 1265
-585, 1394, 1265
-444, 1217, 1987
-350, 754, 1998
-331, 423, 1998
-258, 479, 1998
-229, 501, 1998
-400, 389, 1998
-730, 273, 1998
-983, 544, 1998
-1233, 916, 1998
-1439, 1208, 1908
-1336, 1544, 1274
-861, 1913, 424
-77, 1997, -470
432, 1864, -899
693, 1506, -870
694, 1009, -635
694, 1009, -635
711, 590, -353
837, 490, -209
784, 334, -235
-,-,-
-167, -536, -286
-104, -722, -396
-250, -748, -566
-244, -622, -665
-287, -533, -641
-348, -377, -495
-417, -95, -523
-468, 188, -435
-577, 480, -224
-702, 749, 154
-693, 1094, 524
-676, 1265, 988
-676, 1265, 988
-674, 1250, 1610
-610, 1169, 1998
-725, 989, 1998
-777, 883, 1998
-638, 1115, 1998
-671, 1119, 1998
-866, 859, 1998
-1078, 398, 1998
-1120, 212, 1998
-1114, 272, 1998
-1231, 329, 1998
-1277, 719, 1998
-1319, 1218, 1998
-1408, 1550, 1732
-1192, 1807, 679
-720, 1806, -495
-187, 1522, -1147
230, 1423, -1021
603, 1496, -752
793, 1232, -778
812, 723, -767
647, 67, -585
-,-,-
-6, -535, -85
161, -532, -262
106, -462, -365
97, -399, -279
42, -465, -394
-73, -582, -480
