297, -554, 1035
279, -590, 985
252, -622, 955
321, -623, 915
345, -618, 897
-,-,-
275, -361, 49
275, -361, 49
239, -324, -29
213, -268, -48
285, -199, 88
415, -97, 277
469, -31, 318
469, -31, 318
486, 40, 339
521, 88, 400
592, 109, 616
638, 144, 744
638, 144, 744
582, 135, 741
538, 105, 924
555, 69, 1132
599, 97, 1239
599, 97, 1239
734, 161, 1322
879, 235, 1386
822, 196, 1458
831, 178, 1539
724, 61, 1489
665, 2, 1518
665, 2, 1518
512, -148, 1491
493, -212, 1474
367, -356, 1460
249, -496, 1422
171, -596, 1375
194, -623, 1346
130, -691, 1269
130, -691, 1269
84, -702, 1092
90, -693, 942
125, -663, 866
138, -637, 743
185, -592, 650
170, -579, 540
176, -586, 513
176, -586, 513
210, -537, 480
245, -473, 416
264, -443, 356
281, -382, 295
244, -308, 85
244, -308, 85
188, -301, -12
312, -198, 141
476, -114, 285
545, -75, 434
550, -54, 497
591, -17, 582
591, -17, 582
660, 49, 600
613, 39, 620
565, 2, 787
565, 2, 787
569, 6, 889
486, 6, 856
486, 6, 856
425, -26, 939
488, 7, 1105
560, 57, 1239
634, 128, 1321
634, 128, 1321
640, 93, 1360
617, 70, 1494
640, 29, 1623
685, 32, 1618
560, 32, 1510
560, -54, 1510
372, -202, 1411
304, -312, 1513
207, -435, 1523
72, -555, 1397
76, -590, 1383
106, -608, 1257
60, -649, 1161
60, -649, 1161
105, -628, 1014
142, -594, 852
192, -553, 718
198, -532, 586
225, -514, 483
266, -497, 464
283, -462, 374
283, -462, 374
364, -399, 228
421, -370, 197
377, -415, 229
261, -496, 287
307, -472, 364
437, -374, 410
437, -374, 410
542, -312, 429
